,phonemes,overlap / correlation
333,"['ɔ̄', 'u']",0.3448275862068965
334,"['ɔ̄', 'e']",0.22518867455552247
335,"['ɔ̄', 'ʌ']",0.42592170096430143
336,"['ɔ̄', 'o']",0.6075304364080835
337,"['ɔ̄', 'æ']",0.4259217009643015
338,"['ɔ̄', 'ɔ']",0.7931034482758619
339,"['ɔ̄', 'y']",-0.36030187928883595
340,"['ɔ̄', 'w']",0.14294833797837253
341,"['ɔ̄', 'ɛ']",-0.06189844605901727
342,"['ɔ̄', 'r']",-0.09349923967246886
343,"['ɔ̄', 'l']",-0.31166413224156275
344,"['ɔ̄', 'p']",-0.3064481874032366
345,"['ɔ̄', 'b']",-0.290608905479327
346,"['ɔ̄', 'f']",-0.2887494109718544
347,"['ɔ̄', 'v']",-0.29608092562948474
348,"['ɔ̄', 'm']",-0.2887494109718544
349,"['ɔ̄', 't']",-0.5128392449635182
350,"['ɔ̄', 'd']",-0.49729065222930485
351,"['ɔ̄', 'θ']",-0.49729065222930485
352,"['ɔ̄', 'ð']",-0.49866261158650044
353,"['ɔ̄', 'n']",-0.4986626115865005
354,"['ɔ̄', 's']",-0.4986626115865005
355,"['ɔ̄', 'z']",-0.5142458181985787
356,"['ɔ̄', 'c']",-0.4972906522293048
357,"['ɔ̄', 'č']",-0.4972906522293049
358,"['ɔ̄', 'ǰ']",-0.4986626115865005
359,"['ɔ̄', 'š']",-0.4986626115865005
360,"['ɔ̄', 'ž']",-0.5142458181985787
361,"['ɔ̄', 'k']",-0.16951587590520256
362,"['ɔ̄', 'g']",-0.17263532565794468
363,"['ɔ̄', 'x']",-0.1726353256579447
364,"['ɔ̄', 'ŋ']",-0.09349923967246888
365,"['ɔ̄', 'h']",0.4405192693921527
366,"['ɔ̄', 'kʷ']",0.03138824102871728
367,"['ɔ̄', 'gʷ']",0.015061880828219437
368,"['ɔ̄', 'xʷ']",0.015061880828219437
369,"['i', 'u']",0.5808023194967749
370,"['i', 'e']",0.7080104323938431
371,"['i', 'ʌ']",0.4347826086956523
372,"['i', 'o']",0.2407717061715384
373,"['i', 'æ']",0.4347826086956522
374,"['i', 'ɔ']",0.07744030926623661
375,"['i', 'y']",0.7080104323938431
376,"['i', 'w']",0.2407717061715384
377,"['i', 'ɛ']",0.34752402342845806
378,"['i', 'r']",0.06999256368514165
379,"['i', 'l']",-0.06999256368514166
380,"['i', 'p']",-0.5161588723432083
381,"['i', 'b']",-0.3647108463890804
382,"['i', 'f']",-0.252180626015507
383,"['i', 'v']",-0.1574832682915689
384,"['i', 'm']",-0.252180626015507
385,"['i', 't']",-0.6142498465500301
386,"['i', 'd']",-0.4863483501727635
387,"['i', 'θ']",-0.4863483501727635
388,"['i', 'ð']",-0.38495910026827934
389,"['i', 'n']",-0.38495910026827934
390,"['i', 's']",-0.38495910026827934
391,"['i', 'z']",-0.2974683956618522
392,"['i', 'c']",-0.4863483501727635
393,"['i', 'č']",-0.01801290185825051
394,"['i', 'ǰ']",0.06999256368514166
395,"['i', 'š']",0.06999256368514166
396,"['i', 'ž']",0.1574832682915689
397,"['i', 'k']",-0.03806934938134409
398,"['i', 'g']",0.05286805326376809
399,"['i', 'x']",0.05286805326376808
400,"['i', 'ŋ']",0.06999256368514166
401,"['i', 'h']",-0.23657281649063713
402,"['i', 'kʷ']",-0.17622684421256038
403,"['i', 'gʷ']",-0.08456376143646731
404,"['i', 'xʷ']",-0.08456376143646732
405,"['u', 'e']",0.3603018792888359
406,"['u', 'ʌ']",0.5808023194967747
407,"['u', 'o']",0.7862158588810495
408,"['u', 'æ']",0.07744030926623661
409,"['u', 'ɔ']",0.5517241379310346
410,"['u', 'y']",0.3603018792888359
411,"['u', 'w']",0.7862158588810495
412,"['u', 'ɛ']",0.06189844605901727
413,"['u', 'r']",-0.10908244628454693
414,"['u', 'l']",-0.29608092562948474
415,"['u', 'p']",-0.4405192693921528
416,"['u', 'b']",-0.3760821129732468
417,"['u', 'f']",-0.3368743128004967
418,"['u', 'v']",-0.31166413224156275
419,"['u', 'm']",-0.3368743128004967
420,"['u', 't']",-0.5983124524574381
421,"['u', 'd']",-0.5454155540579471
422,"['u', 'θ']",-0.5454155540579471
423,"['u', 'ð']",-0.5142458181985786
424,"['u', 'n']",-0.5142458181985787
425,"['u', 's']",-0.5142458181985787
426,"['u', 'z']",-0.4986626115865005
427,"['u', 'c']",-0.5454155540579472
428,"['u', 'č']",-0.1283330715430464
429,"['u', 'ǰ']",-0.10908244628454696
430,"['u', 'š']",-0.10908244628454694
431,"['u', 'ž']",-0.09349923967246884
432,"['u', 'k']",0.16951587590520256
433,"['u', 'g']",0.17263532565794468
434,"['u', 'x']",0.1726353256579447
435,"['u', 'ŋ']",0.29608092562948474
436,"['u', 'h']",-0.19153011712702284
437,"['u', 'kʷ']",0.3766588923446066
438,"['u', 'gʷ']",0.37654702070548607
439,"['u', 'xʷ']",0.37654702070548607
440,"['e', 'ʌ']",0.7080104323938432
441,"['e', 'o']",0.5134360308102702
442,"['e', 'æ']",0.7080104323938431
443,"['e', 'ɔ']",0.36030187928883595
444,"['e', 'y']",0.2352941176470588
445,"['e', 'w']",-0.0933520056018673
446,"['e', 'ɛ']",0.5659164584181102
447,"['e', 'r']",0.3256502004053223
448,"['e', 'l']",0.20353137525332643
449,"['e', 'p']",-0.4502815139468339
450,"['e', 'b']",-0.2455993543790086
451,"['e', 'f']",-0.08380754741901116
452,"['e', 'v']",0.06105941257599795
453,"['e', 'm']",-0.08380754741901116
454,"['e', 't']",-0.5358531368269278
455,"['e', 'd']",-0.3561820765307976
456,"['e', 'θ']",-0.3561820765307976
457,"['e', 'ð']",-0.20353137525332626
458,"['e', 'n']",-0.20353137525332626
459,"['e', 's']",-0.20353137525332626
460,"['e', 'z']",-0.061059412575997916
461,"['e', 'c']",-0.3561820765307976
462,"['e', 'č']",-0.35618207653079764
463,"['e', 'ǰ']",-0.20353137525332635
464,"['e', 'š']",-0.20353137525332643
465,"['e', 'ž']",-0.06105941257599793
466,"['e', 'k']",-0.46494781490855003
467,"['e', 'g']",-0.2869720215917757
468,"['e', 'x']",-0.28697202159177576
469,"['e', 'ŋ']",-0.20353137525332635
470,"['e', 'h']",-0.12507819831856493
471,"['e', 'kʷ']",-0.5534460416412817
472,"['e', 'gʷ']",-0.3934447376823168
473,"['e', 'xʷ']",-0.3934447376823168
474,"['ʌ', 'o']",0.7624437362098716
475,"['ʌ', 'æ']",0.4347826086956523
476,"['ʌ', 'ɔ']",0.5808023194967747
477,"['ʌ', 'y']",0.05057217374241739
478,"['ʌ', 'w']",0.2407717061715384
